id;accident_id;age;sex
3578;2015040332;28;m
3579;2015040332;64;m
3580;2015040334;19;m
3581;2015040334;36;m
3582;2015040335;18;m
3583;2015040335;40;w
3584;2015040336;41;m
3585;2015040337;22;m
3586;2015040337;60;w
3587;2015040338;27;m
3588;2015040339;17;m
3589;2015040340;18;m
3590;2015040340;34;m
3591;2015040340;36;m
3592;2015040340;46;w
3593;2015040341;38;m
3594;2015040341;63;m
3595;2015040343;27;m
3596;2015040344;21;w
3597;2015040344;26;m
3598;2015040344;59;m
3599;2015040345;31;m
3600;2015040346;25;m
3601;2015040348;20;m
3602;2015040349;28;m
3603;2015040350;21;m
3604;2015040350;63;m
3605;2015040351;27;m
3606;2015040351;92;w
3607;2015040352;41;m
3608;2015040353;22;m
3609;2015040354;30;w
3610;2015040354;81;w
3611;2015040355;52;w
3612;2015040355;80;m
3613;2015040356;26;m
3614;2015040357;43;m
3615;2015040357;43;w
3616;2015040358;52;w
3617;2015040359;63;m
3618;2015040359;68;m
3619;2015040360;32;m
3620;2015040360;41;w
3621;2015040360;47;m
3622;2015040361;79;w
3623;2015040362;60;m
3624;2015040363;54;m
3625;2015040364;33;m
3626;2015040364;48;m
3627;2015040365;26;m
3628;2015040365;36;m
3629;2015040366;22;m
3630;2015040367;61;m
3631;2015040367;68;m
3632;2015040368;45;w
3633;2015040369;34;m
3634;2015040370;24;m
3635;2015040370;65;m
3636;2015040371;23;m
3637;2015040372;32;w
3638;2015040373;79;m
3639;2015040374;72;m
3640;2015040375;48;m
3641;2015040376;21;m
3642;2015040377;25;m
3643;2015040377;71;m
3644;2015040378;46;m
3645;2015040379;76;m
3646;2015040379;76;m
3647;2015040380;57;m
3648;2015040380;60;m
3649;2015040381;30;m
3650;2015040381;82;m
3651;2015040382;68;m
3652;2015040383;42;m
3653;2015040384;32;m
3654;2015040384;34;w
3655;2015040384;52;m
3656;2015040385;50;w
3657;2015040385;58;w
3658;2015040385;80;m
3659;2015040386;17;w
3660;2015040387;31;m
3661;2015040388;32;m
3662;2015040389;53;m
3663;2015040390;33;m
3664;2015040391;19;m
3665;2015040393;62;m
3666;2015040394;29;m
3667;2015040394;60;m
3668;2015040395;42;w
3669;2015040395;86;w
3670;2015040396;28;m
3671;2015040396;88;m
3672;2015040397;41;m
3673;2015040397;44;w
3674;2015040398;37;m
3675;2015040398;52;m
3676;2015040400;18;m
3677;2015040401;23;m
3678;2015040402;15;m
3679;2015040402;40;m
3680;2015040403;42;m
3681;2015040404;54;w
3682;2015040405;50;m
3683;2015040405;54;m
3684;2015040405;70;m
3685;2015040407;63;w
3686;2015040407;71;m
3687;2015040409;35;m
3688;2015040410;38;w
3689;2015040411;55;m
3690;2015040413;25;m
3691;2015040413;40;m
3692;2015040414;53;m
3693;2015040414;64;m
3694;2015040416;51;m
3695;2015040417;45;m
3696;2015040418;49;m
3697;2015040418;60;m
3698;2015040419;41;m
3699;2015040420;56;m
3700;2015040421;21;m
3701;2015040421;39;m
3702;2015040422;27;m
3703;2015040422;65;m
3704;2015040423;21;m
3705;2015040424;34;m
3706;2015040424;56;m
3707;2015040424;75;m
3708;2015040425;31;w
3709;2015040427;20;m
3710;2015040427;39;m
3711;2015040427;63;w
3712;2015040428;34;m
3713;2015040429;63;w
3714;2015040429;74;w
3715;2015040430;21;m
3716;2015040431;36;m
3717;2015040432;55;m
3718;2015040433;77;w
3719;2015040434;25;m
3720;2015040434;54;m
3721;2015040435;40;m
3722;2015040435;50;m
3723;2015040435;57;m
3724;2015040435;62;m
3725;2015040436;69;m
3726;2015040437;84;m
3727;2015040438;41;m
3728;2015040438;54;m
3729;2015040439;41;w
3730;2015040440;35;m
3731;2015040441;23;m
3732;2015040442;63;m
3733;2015040443;28;m
3734;2015040444;50;w
3735;2015040445;37;m
3736;2015040445;49;m
3737;2015040446;27;m
3738;2015040446;47;m
3739;2015040447;26;m
3740;2015040448;37;m
3741;2015040449;25;m
3742;2015040449;67;m
3743;2015040450;20;m
3744;2015040451;42;m
3745;2015040451;52;m
3746;2015040452;23;m
3747;2015040452;64;m
3748;2015040454;31;m
3749;2015040455;33;m
3750;2015040455;41;m
3751;2015040456;29;m
3752;2015040456;49;m
3753;2015040457;44;m
3754;2015040458;73;m
3755;2015040459;46;m
3756;2015040460;55;m
3757;2015040461;21;m
3758;2015040462;17;m
3759;2015040463;19;w
3760;2015040463;22;m
3761;2015040463;33;w
3762;2015040463;49;w
3763;2015040464;24;m
3764;2015040465;19;m
3765;2015040466;29;m
3766;2015040467;39;m
3767;2015040467;43;m
3768;2015040468;37;w
3769;2015040470;15;m
3770;2015040470;48;m
3771;2015040472;25;m
3772;2015040472;28;m
3773;2015040474;42;m
3774;2015040474;44;w
3775;2015040477;45;m
3776;2015040477;53;m
3777;2015040478;17;m
3778;2015040480;44;m
3779;2015040481;53;m
3780;2015040483;26;m
3781;2015040483;73;w
3782;2015040484;43;m
3783;2015040485;35;m
3784;2015040487;27;m
3785;2015040488;37;m
3786;2015040488;41;m
3787;2015040489;67;m
3788;2015040490;40;w
3789;2015040491;25;w
3790;2015040491;52;m
3791;2015040492;25;m
3792;2015040493;60;w
3793;2015040494;36;m
3794;2015040495;26;m
3795;2015040495;49;m
3796;2015040495;57;m
3797;2015040496;25;m
3798;2015040496;34;w
3799;2015040497;53;m
3800;2015040498;52;m
3801;2015040498;65;m
3802;2015040499;29;m
3803;2015040500;44;m
3804;2015040501;23;m
3805;2015040502;15;m
3806;2015040503;38;w
3807;2015040504;26;m
3808;2015040504;50;w
3809;2015040505;25;m
3810;2015040505;37;m
3811;2015040506;32;m
3812;2015040507;37;w
3813;2015040507;37;w
3814;2015040507;43;m
3815;2015040508;44;m
3816;2015040509;56;w
3817;2015040510;18;w
3818;2015040510;78;m
3819;2015040511;21;m
3820;2015040511;70;m
3821;2015040512;75;m
3822;2015040513;46;w
3823;2015040515;23;w
3824;2015040515;75;w
3825;2015040516;25;m
3826;2015040517;19;m
3827;2015040517;54;m
3828;2015040518;22;m
3829;2015040519;27;m
3830;2015040519;38;m
3831;2015040520;32;m
3832;2015040520;37;m
3833;2015040521;49;w
3834;2015040521;51;w
3835;2015040522;49;w
3836;2015040522;59;w
3837;2015040523;36;m
3838;2015040523;44;w
3839;2015040524;80;m
3840;2015040525;17;m
3841;2015040525;41;m
3842;2015040526;16;m
3843;2015040526;48;m
3844;2015040527;17;w
3845;2015040527;64;m
3846;2015040528;21;m
3847;2015040528;33;w
3848;2015040529;39;m
3849;2015040530;38;w
3850;2015040531;25;m
3851;2015040532;16;m
3852;2015040532;19;w
3853;2015040532;24;w
3854;2015040532;28;m
3855;2015040532;29;m
3856;2015040532;46;m
3857;2015040532;62;m
3858;2015040533;40;m
3859;2015040533;62;m
3860;2015040534;30;m
3861;2015040536;46;m
3862;2015040537;24;m
3863;2015040540;23;w
3864;2015040540;46;m
3865;2015040541;23;m
3866;2015040541;24;m
3867;2015040541;49;m
3868;2015040541;58;m
3869;2015040541;63;m
3870;2015040542;31;w
3871;2015040542;36;m
3872;2015040542;41;m
3873;2015040543;41;m
3874;2015040543;45;m
3875;2015040544;24;w
3876;2015040544;74;m
3877;2015040545;53;m
3878;2015040546;25;m
3879;2015040546;25;w
3880;2015040547;39;m
3881;2015040548;34;m
3882;2015040548;38;m
3883;2015040549;29;m
3884;2015040550;17;w
3885;2015040551;38;m
3886;2015040551;52;w
3887;2015040552;23;m
3888;2015040552;44;m
3889;2015040554;22;m
3890;2015040554;48;w
3891;2015040555;35;w
3892;2015040555;40;m
3893;2015040555;66;w
3894;2015040556;26;m
3895;2015040557;23;m
3896;2015040557;25;m
3897;2015040558;39;m
3898;2015040559;22;m
3899;2015040560;21;m
3900;2015040561;64;m
3901;2015040562;21;m
3902;2015040564;36;w
3903;2015040565;23;m
3904;2015040565;68;m
3905;2015040566;40;m
3906;2015040567;27;w
3907;2015040569;23;m
3908;2015040569;37;w
3909;2015040569;50;w
3910;2015040570;30;m
3911;2015040571;31;m
3912;2015040572;55;m
3913;2015040573;45;w
3914;2015040574;20;m
3915;2015040574;70;w
3916;2015040575;58;m
3917;2015040576;22;m
3918;2015040577;77;m
3919;2015040578;32;m
3920;2015040578;35;w
3921;2015040579;35;w
3922;2015040580;69;w
3923;2015040581;22;m
3924;2015040581;69;m
3925;2015040582;26;m
3926;2015040582;33;w
3927;2015040583;63;m
3928;2015040584;18;m
3929;2015040585;32;m
3930;2015040586;29;m
3931;2015040587;75;w
3932;2015040587;77;w
3933;2015040588;17;w
3934;2015040588;46;w
3935;2015040588;57;w
3936;2015040589;23;m
3937;2015040589;63;w
3938;2015040590;20;m
3939;2015040591;37;m
3940;2015040593;29;m
3941;2015040593;61;m
3942;2015040594;19;w
3943;2015040595;34;w
3944;2015040595;51;m
3945;2015040596;22;m
3946;2015040596;61;m
3947;2015040597;23;w
3948;2015040599;33;m
3949;2015040601;24;w
3950;2015040601;42;w
3951;2015040602;29;m
3952;2015040602;83;m
3953;2015040603;21;m
3954;2015040604;44;m
3955;2015040605;59;w
3956;2015040607;50;m
3957;2015040607;82;w
3958;2015040608;26;m
3959;2015040608;34;m
3960;2015040609;33;w
3961;2015040610;19;w
3962;2015040610;44;w
3963;2015040610;55;m
3964;2015040610;78;m
3965;2015040611;29;w
3966;2015040611;33;w
3967;2015040611;60;m
3968;2015040612;27;w
3969;2015040613;19;m
3970;2015040614;18;m
3971;2015040614;44;m
3972;2015040615;28;m
3973;2015040617;66;w
3974;2015040618;61;w
3975;2015040619;49;m
3976;2015040621;52;m
3977;2015040621;69;w
3978;2015040622;24;m
3979;2015040622;64;w
3980;2015040623;42;m
3981;2015040623;52;m
3982;2015040624;58;m
3983;2015040625;25;m
3984;2015040626;45;m
3985;2015040627;20;w
3986;2015040627;20;w
3987;2015040628;69;m
3988;2015040629;45;m
3989;2015040630;66;w
3990;2015040631;34;m
3991;2015040632;29;w
3992;2015040633;47;m
3993;2015040633;48;m
3994;2015040634;66;m
3995;2015040635;56;m
3996;2015040636;56;m
3997;2015040636;64;m
3998;2015040637;65;w
3999;2015040638;75;m
4000;2015040639;41;m
4001;2015040640;25;w
4002;2015040641;25;w
4003;2015040641;45;m
4004;2015040642;23;w
4005;2015040642;44;m
4006;2015040642;54;m
4007;2015040643;57;m
4008;2015040644;21;m
4009;2015040644;45;m
4010;2015040645;56;m
4011;2015040646;55;w
4012;2015040646;57;m
4013;2015040647;18;m
4014;2015040647;66;m
4015;2015040648;20;m
4016;2015040649;45;m
4017;2015040649;62;w
4018;2015040650;68;m
4019;2015040651;55;w
4020;2015040652;72;m
4021;2015040653;30;m
4022;2015040654;16;w
4023;2015040655;60;w
4024;2015040656;20;m
4025;2015040657;62;m
4026;2015040658;22;m
4027;2015040658;62;m
4028;2015040659;41;w
4029;2015040660;20;m
4030;2015040660;25;m
4031;2015040661;46;m
4032;2015040661;50;m
4033;2015040662;22;m
4034;2015040662;42;w
4035;2015040663;55;m
4036;2015040663;55;m
4037;2015040664;64;m
4038;2015040665;21;m
4039;2015040665;54;m
4040;2015040666;48;m
4041;2015040666;60;w
4042;2015040667;25;m
4043;2015040668;48;m
4044;2015040669;35;m
4045;2015040669;36;m
4046;2015040669;39;m
4047;2015040670;36;m
4048;2015040670;58;m
4049;2015040671;44;m
4050;2015040671;88;m
4051;2015040672;22;w
4052;2015040673;19;w
4053;2015040674;42;m
4054;2015040674;47;m
4055;2015040675;26;m
4056;2015040675;40;m
4057;2015040675;58;m
4058;2015040676;50;w
4059;2015040676;64;m
4060;2015040676;78;m
4061;2015040677;42;m
4062;2015040677;90;m
4063;2015040678;44;m
4064;2015040679;20;w
4065;2015040679;21;m
4066;2015040679;23;m
4067;2015040680;40;m
4068;2015040681;22;w
4069;2015040681;39;w
4070;2015040681;39;m
4071;2015040681;43;w
4072;2015040682;23;m
4073;2015040683;41;w
4074;2015040683;49;m
4075;2015040684;54;w
4076;2015040684;61;m
4077;2015040685;76;m
4078;2015040686;46;m
4079;2015040686;64;m
4080;2015040687;54;m
4081;2015040688;24;w
4082;2015040688;28;m
4083;2015040688;49;m
4084;2015040688;59;m
4085;2015040688;60;m
4086;2015040689;32;w
4087;2015040690;20;w
4088;2015040691;28;m
4089;2015040692;38;m
4090;2015040693;52;m
4091;2015040693;58;m
4092;2015040693;62;m
4093;2015040694;25;m
4094;2015040694;43;m
4095;2015040695;70;m
4096;2015040696;17;w
4097;2015040696;24;m
4098;2015040696;37;m
4099;2015040696;40;w
4100;2015040696;45;m
4101;2015040696;69;m
4102;2015040697;34;m
4103;2015040697;35;w
4104;2015040698;72;m
4105;2015040699;19;w
4106;2015040699;50;m
4107;2015040700;24;m
4108;2015040701;37;w
4109;2015040702;26;m
4110;2015040702;67;w
4111;2015040703;26;m
4112;2015040704;48;m
4113;2015040704;54;w
4114;2015040705;72;w
4115;2015040706;66;m
4116;2015040707;20;m
4117;2015040707;36;m
4118;2015040708;38;m
4119;2015040708;40;m
4120;2015040708;45;m
4121;2015040708;46;w
4122;2015040709;48;m
4123;2015040709;58;w
4124;2015040710;33;m
4125;2015040710;35;m
4126;2015040711;19;m
4127;2015040712;21;m
4128;2015040713;25;w
4129;2015040714;42;m
4130;2015040715;51;m
4131;2015040716;47;m
4132;2015040717;14;m
4133;2015040720;74;m
4134;2015040724;60;m
4135;2015040724;62;m
4136;2015040725;54;w
4137;2015040726;24;m
4138;2015040727;43;m
4139;2015040727;72;w
4140;2015040727;73;m
4141;2015040728;20;m
4142;2015040729;31;m
4143;2015040729;48;m
4144;2015040730;37;m
4145;2015040731;45;m
4146;2015040731;66;w
4147;2015040732;47;m
4148;2015040732;77;m
4149;2015040733;29;m
4150;2015040734;47;w
4151;2015040734;55;m
4152;2015040735;43;m
4153;2015040735;68;m
4154;2015040736;32;w
4155;2015040736;56;m
4156;2015040737;16;w
4157;2015040737;26;m
4158;2015040737;62;m
4159;2015040738;43;m
4160;2015040739;38;w
4161;2015040740;28;m
4162;2015040740;30;m
4163;2015040741;56;w
4164;2015040742;48;m
4165;2015040743;27;w
4166;2015040744;48;m
4167;2015040746;48;w
4168;2015040746;69;m
4169;2015040747;25;m
4170;2015040748;20;m
4171;2015040748;64;m
4172;2015040751;61;m
4173;2015040754;84;m
4174;2015040756;20;m
4175;2015040757;32;m
4176;2015040757;54;m
4177;2015040758;17;w
4178;2015040758;83;w
4179;2015040759;56;m
4180;2015040759;68;m
4181;2015040759;74;m
4182;2015040760;56;m
4183;2015040761;29;w
4184;2015040761;35;m
4185;2015040761;38;m
4186;2015040761;38;m
4187;2015040761;49;m
4188;2015040761;58;m
4189;2015040762;27;m
4190;2015040763;42;w
4191;2015040764;33;m
4192;2015040765;37;m
4193;2015040766;72;w
4194;2015040767;32;m
4195;2015040767;82;w
4196;2015040768;16;m
4197;2015040768;56;w
4198;2015040769;52;m
4199;2015040769;82;m
4200;2015040770;80;m
4201;2015040771;33;w
4202;2015040771;40;m
4203;2015040771;43;w
4204;2015040772;49;m
4205;2015040773;52;m
4206;2015040773;71;m
4207;2015040775;33;m
4208;2015040775;65;w
4209;2015040776;47;m
4210;2015040777;31;m
4211;2015040778;48;m
4212;2015040778;81;m
4213;2015040779;23;w
4214;2015040779;27;m
4215;2015040780;25;m
4216;2015040781;38;m
4217;2015040782;52;m
4218;2015040783;20;m
4219;2015040785;29;m
4220;2015040785;34;w
4221;2015040786;39;m
4222;2015040787;68;w
4223;2015040788;29;w
4224;2015040789;30;m
4225;2015040789;52;m
4226;2015040790;31;m
4227;2015040790;35;w
4228;2015040791;67;m
4229;2015040792;37;m
4230;2015040793;33;m
4231;2015040793;43;m
4232;2015040793;50;m
4233;2015040794;36;m
4234;2015040795;22;m
4235;2015040796;54;m
4236;2015040797;33;m
4237;2015040797;57;m
4238;2015040798;45;m
4239;2015040798;62;m
4240;2015040799;57;m
4241;2015040800;22;m
4242;2015040800;26;m
4243;2015040802;22;m
4244;2015040803;36;m
4245;2015040803;59;w
4246;2015040804;49;m
4247;2015040806;39;w
4248;2015040806;42;w
4249;2015040806;70;m
4250;2015040806;71;w
4251;2015040807;53;m
4252;2015040808;70;m
4253;2015040808;82;m
4254;2015040809;37;m
4255;2015040809;65;m
4256;2015040810;30;m
4257;2015040810;47;w
4258;2015040811;24;w
4259;2015040811;35;m
4260;2015040812;24;m
4261;2015040813;25;m
4262;2015040814;45;m
4263;2015040814;67;m
4264;2015040815;51;m
4265;2015040816;30;m
4266;2015040817;27;w
4267;2015040817;54;m
4268;2015040818;19;m
4269;2015040818;33;m
4270;2015040819;54;m
4271;2015040821;27;m
4272;2015040821;43;m
4273;2015040822;30;m
4274;2015040823;19;m
4275;2015040824;33;m
4276;2015040824;42;m
4277;2015040824;46;m
4278;2015040824;47;m
4279;2015040824;63;w
4280;2015040825;44;m
4281;2015040827;21;m
4282;2015040828;53;w
4283;2015040828;61;w
4284;2015040829;18;m
4285;2015040829;62;m
4286;2015040830;61;m
4287;2015040831;34;m
4288;2015040831;69;m
4289;2015040831;86;m
4290;2015040832;21;m
4291;2015040832;23;m
4292;2015040833;42;m
4293;2015040834;44;w
4294;2015040835;50;w
4295;2015040837;41;m
4296;2015040840;26;m
4297;2015040842;29;w
4298;2015040843;43;w
4299;2015040843;43;m
4300;2016040001;33;m
4301;2016040003;18;w
4302;2016040004;22;m
4303;2016040004;22;m
4304;2016040005;32;m
4305;2016040005;32;m
4306;2016040006;34;w
4307;2016040007;25;w
4308;2016040008;24;m
4309;2016040009;39;w
4310;2016040010;44;m
4311;2016040011;26;m
4312;2016040012;19;w
4313;2016040013;20;m
4314;2016040013;30;m
4315;2016040014;36;m
4316;2016040015;30;m
4317;2016040015;52;m
4318;2016040016;21;m
4319;2016040017;38;m
4320;2016040017;49;m
4321;2016040017;66;m
4322;2016040018;89;m
4323;2016040019;67;m
4324;2016040020;22;m
4325;2016040021;33;m
4326;2016040022;22;w
4327;2016040022;83;m
4328;2016040023;64;w
4329;2016040024;77;m
4330;2016040025;47;m
4331;2016040027;74;m
4332;2016040028;28;m
4333;2016040028;62;m
4334;2016040029;44;w
4335;2016040030;52;w
4336;2016040031;34;m
4337;2016040031;62;w
4338;2016040032;35;m
4339;2016040032;41;m
4340;2016040033;20;w
4341;2016040033;60;m
4342;2016040034;62;m
4343;2016040035;65;m
4344;2016040036;57;m
4345;2016040036;59;m
4346;2016040037;35;m
4347;2016040037;40;m
4348;2016040038;32;m
4349;2016040038;38;w
4350;2016040039;23;m
4351;2016040039;34;m
4352;2016040040;33;m
4353;2016040040;60;m
4354;2016040040;61;w
4355;2016040040;66;m
4356;2016040041;27;m
4357;2016040041;57;m
4358;2016040042;23;m
4359;2016040043;76;m
4360;2016040044;59;w
4361;2016040044;73;m
4362;2016040045;56;m
4363;2016040046;57;w
4364;2016040046;62;w
4365;2016040047;73;m
4366;2016040048;26;m
4367;2016040049;57;m
4368;2016040050;44;m
4369;2016040051;36;m
4370;2016040051;38;m
4371;2016040052;37;m
4372;2016040053;17;w
4373;2016040053;64;m
4374;2016040054;35;m
4375;2016040055;80;w
4376;2016040056;40;m
4377;2016040057;29;m
4378;2016040058;40;m
4379;2016040059;21;m
4380;2016040059;40;m
4381;2016040059;52;m
4382;2016040060;70;w
4383;2016040061;23;m
4384;2016040062;16;m
4385;2016040063;29;w
4386;2016040063;80;m
4387;2016040064;37;m
4388;2016040065;33;m
4389;2016040065;34;w
4390;2016040066;50;m
4391;2016040067;38;m
4392;2016040068;45;w
4393;2016040069;21;m
4394;2016040070;76;m
4395;2016040071;32;w
4396;2016040072;60;m
4397;2016040072;83;w
4398;2016040073;30;m
4399;2016040075;17;m
4400;2016040075;36;w
4401;2016040076;86;w
4402;2016040077;55;m
4403;2016040078;22;m
4404;2016040078;62;m
4405;2016040079;35;m
4406;2016040080;20;w
4407;2016040080;54;m
4408;2016040081;85;m
4409;2016040082;16;m
4410;2016040083;40;m
4411;2016040083;46;w
4412;2016040084;21;m
4413;2016040085;45;m
4414;2016040085;55;m
4415;2016040086;31;m
4416;2016040088;35;w
4417;2016040088;68;m
4418;2016040088;76;m
4419;2016040089;86;m
4420;2016040091;33;w
4421;2016040091;73;m
4422;2016040092;30;m
4423;2016040093;33;w
4424;2016040093;57;m
4425;2016040094;23;w
4426;2016040094;37;m
4427;2016040094;58;m
4428;2016040095;17;w
4429;2016040095;62;m
4430;2016040096;34;w
4431;2016040097;40;m
4432;2016040098;59;w
4433;2016040098;60;m
4434;2016040099;70;m
4435;2016040100;19;m
4436;2016040100;57;m
4437;2016040101;18;w
4438;2016040101;23;m
4439;2016040102;19;w
4440;2016040104;47;m
4441;2016040105;25;m
4442;2016040105;56;m
4443;2016040106;19;w
4444;2016040107;31;m
4445;2016040108;51;m
4446;2016040109;49;m
4447;2016040109;58;w
4448;2016040110;19;m
4449;2016040111;26;w
4450;2016040111;27;m
4451;2016040112;24;m
4452;2016040112;86;m
4453;2016040113;28;m
4454;2016040114;45;m
4455;2016040115;65;m
4456;2016040115;99;m
4457;2016040116;67;m
4458;2016040117;22;w
4459;2016040118;44;m
4460;2016040119;22;w
4461;2016040120;42;m
4462;2016040121;16;m
4463;2016040122;47;m
4464;2016040123;50;m
4465;2016040124;31;w
4466;2016040124;46;w
4467;2016040125;28;m
4468;2016040125;52;w
4469;2016040126;67;m
4470;2016040127;32;m
4471;2016040128;52;w
4472;2016040129;36;w
4473;2016040129;60;w
4474;2016040129;70;w
4475;2016040129;71;m
4476;2016040130;26;m
4477;2016040131;62;m
4478;2016040132;31;m
4479;2016040135;29;w
4480;2016040135;41;m
4481;2016040136;51;m
4482;2016040137;41;w
4483;2016040138;27;m
4484;2016040138;75;m
4485;2016040139;24;m
4486;2016040139;58;m
4487;2016040140;38;w
4488;2016040141;33;m
4489;2016040142;19;m
4490;2016040143;41;m
4491;2016040144;70;m
4492;2016040145;24;w
4493;2016040145;45;w
4494;2016040146;22;m
4495;2016040147;25;m
4496;2016040147;43;m
4497;2016040149;23;m
4498;2016040149;30;m
4499;2016040150;74;m
4500;2016040151;19;m
4501;2016040152;30;w
4502;2016040153;56;m
4503;2016040154;29;m
4504;2016040154;46;w
4505;2016040155;35;m
4506;2016040155;41;m
4507;2016040156;48;m
4508;2016040157;26;w
4509;2016040157;28;w
4510;2016040157;43;m
4511;2016040157;65;m
4512;2016040158;21;w
4513;2016040159;40;m
4514;2016040159;53;w
4515;2016040160;38;m
4516;2016040161;50;m
4517;2016040162;62;w
4518;2016040163;57;w
4519;2016040164;19;w
4520;2016040164;37;m
4521;2016040165;24;m
4522;2016040166;53;m
4523;2016040166;57;m
4524;2016040167;66;m
4525;2016040168;46;w
4526;2016040168;74;m
4527;2016040169;44;m
4528;2016040169;88;m
4529;2016040170;42;m
4530;2016040170;87;w
4531;2016040171;32;m
4532;2016040172;22;w
4533;2016040172;25;m
4534;2016040172;33;m
4535;2016040172;93;m
4536;2016040173;26;m
4537;2016040174;66;w
4538;2016040175;23;w
4539;2016040176;44;m
4540;2016040176;71;m
4541;2016040177;35;m
4542;2016040178;27;m
4543;2016040178;53;w
4544;2016040179;25;m
4545;2016040179;51;m
4546;2016040180;73;m
4547;2016040181;38;m
4548;2016040182;22;m
4549;2016040183;58;w
4550;2016040184;23;m
4551;2016040184;31;w
4552;2016040185;24;m
4553;2016040186;28;m
4554;2016040186;33;w
4555;2016040187;28;m
4556;2016040188;27;m
4557;2016040189;58;m
4558;2016040190;64;m
4559;2016040191;57;m
4560;2016040192;50;m
4561;2016040193;23;m
4562;2016040194;14;w
4563;2016040195;22;m
4564;2016040196;31;m
4565;2016040196;36;m
4566;2016040199;28;m
4567;2016040200;17;w
4568;2016040200;46;m
4569;2016040201;27;w
4570;2016040201;36;m
4571;2016040201;50;m
4572;2016040203;25;m
4573;2016040204;38;m
4574;2016040204;49;m
4575;2016040205;37;m
4576;2016040207;32;m
4577;2016040207;47;w
4578;2016040207;49;w
4579;2016040208;30;m
4580;2016040208;33;m
4581;2016040209;76;m
4582;2016040210;24;m
4583;2016040210;27;w
4584;2016040211;18;m
4585;2016040212;23;m
4586;2016040212;40;m
4587;2016040213;48;m
4588;2016040213;63;w
4589;2016040214;65;m
4590;2016040215;18;m
4591;2016040215;59;m
4592;2016040215;60;m
4593;2016040216;56;m
4594;2016040217;28;m
4595;2016040217;40;m
4596;2016040217;50;w
4597;2016040218;34;m
4598;2016040218;42;m
4599;2016040219;29;m
4600;2016040220;41;m
4601;2016040220;64;m
4602;2016040221;18;m
4603;2016040222;19;m
4604;2016040223;17;w
4605;2016040223;23;m
4606;2016040224;19;m
4607;2016040224;60;m
4608;2016040226;59;m
4609;2016040227;48;w
4610;2016040228;19;m
4611;2016040229;22;w
4612;2016040230;21;w
4613;2016040230;23;m
4614;2016040230;33;m
4615;2016040231;49;w
4616;2016040232;16;m
4617;2016040234;38;m
4618;2016040235;33;m
4619;2016040235;44;m
4620;2016040235;54;w
4621;2016040236;38;w
4622;2016040236;65;w
4623;2016040237;48;w
4624;2016040237;69;m
4625;2016040238;61;m
4626;2016040241;36;m
4627;2016040241;84;w
4628;2016040242;86;m
4629;2016040243;21;m
4630;2016040244;80;m
4631;2016040245;39;m
4632;2016040246;22;m
4633;2016040247;31;w
4634;2016040249;18;w
4635;2016040250;16;m
4636;2016040250;26;m
4637;2016040250;48;m
4638;2016040251;46;m
4639;2016040252;70;m
4640;2016040253;22;w
4641;2016040254;21;m
4642;2016040255;54;w
4643;2016040256;47;m
4644;2016040257;40;w
4645;2016040258;52;m
4646;2016040258;82;w
4647;2016040259;26;m
4648;2016040260;67;m
4649;2016040260;82;w
4650;2016040261;47;m
4651;2016040262;27;m
4652;2016040262;58;w
4653;2016040263;24;m
4654;2016040264;36;m
4655;2016040264;61;m
4656;2016040265;26;w
4657;2016040265;41;m
4658;2016040266;26;w
4659;2016040268;36;w
4660;2016040268;45;w
4661;2016040268;55;m
4662;2016040269;60;m
4663;2016040269;61;m
4664;2016040272;25;w
4665;2016040272;59;m
4666;2016040273;57;m
4667;2016040273;74;m
4668;2016040274;35;m
4669;2016040275;30;m
4670;2016040275;36;m
4671;2016040277;18;w
4672;2016040278;26;w
4673;2016040279;18;m
4674;2016040279;19;m
4675;2016040279;25;m
4676;2016040280;21;m
4677;2016040281;22;m
4678;2016040282;19;m
4679;2016040282;58;m
4680;2016040283;43;w
4681;2016040284;24;m
4682;2016040285;74;m
4683;2016040286;63;m
4684;2016040287;34;m
4685;2016040288;33;m
4686;2016040289;18;m
4687;2016040289;34;m
4688;2016040289;61;m
4689;2016040290;41;m
4690;2016040291;52;w
4691;2016040292;54;m
4692;2016040292;70;m
4693;2016040293;36;m
4694;2016040294;24;m
4695;2016040294;59;m
4696;2016040295;60;m
4697;2016040296;24;m
4698;2016040297;28;m
4699;2016040298;54;m
4700;2016040299;64;m
4701;2016040300;41;m
4702;2016040301;37;m
4703;2016040301;62;m
4704;2016040302;30;m
4705;2016040302;50;m
4706;2016040302;60;w
4707;2016040303;21;m
4708;2016040303;51;m
4709;2016040305;63;m
4710;2016040306;22;m
4711;2016040307;27;w
4712;2016040307;28;m
4713;2016040308;27;m
4714;2016040308;47;w
4715;2016040309;35;m
4716;2016040310;40;m
4717;2016040311;19;m
4718;2016040312;59;m
4719;2016040312;77;m
4720;2016040313;23;m
4721;2016040314;23;w
4722;2016040315;40;m
4723;2016040315;52;m
4724;2016040315;52;m
4725;2016040316;29;m
4726;2016040316;43;m
4727;2016040316;58;m
4728;2016040317;23;w
4729;2016040317;77;m
4730;2016040318;14;w
4731;2016040319;19;m
4732;2016040320;18;m
4733;2016040320;77;w
4734;2016040321;34;m
4735;2016040321;67;m
4736;2016040322;33;m
4737;2016040322;37;w
4738;2016040323;61;m
4739;2016040324;17;w
4740;2016040324;19;m
4741;2016040325;51;m
4742;2016040326;31;m
